year,month,day,hour,Prijs
2013,2,11,14,0.05347
2013,2,11,15,0.05091
2013,2,11,16,0.05
2013,2,11,17,0.05114
2013,2,11,18,0.05905
2013,2,11,19,0.05243
2013,2,11,20,0.05494
2013,2,11,21,0.05793
2013,2,11,22,0.0495
2013,2,11,23,0.04502
2013,2,12,0,0.04494
2013,2,12,1,0.03996
2013,2,12,2,0.03883
2013,2,12,3,0.04184
2013,2,12,4,0.04
2013,2,12,5,0.04002
2013,2,12,6,0.04803
2013,2,12,7,0.06401
2013,2,12,8,0.06173
2013,2,12,9,0.06293
2013,2,12,10,0.06175
2013,2,12,11,0.06128
2013,2,12,12,0.056
2013,2,12,13,0.053
2013,2,12,14,0.05
2013,2,12,15,0.04994
2013,2,12,16,0.05183
2013,2,12,17,0.05608
2013,2,12,18,0.07908
2013,2,12,19,0.06791
2013,2,12,20,0.05696
2013,2,12,21,0.05451
2013,2,12,22,0.05494
2013,2,12,23,0.0536
2013,2,13,0,0.04841
2013,2,13,1,0.0463
2013,2,13,2,0.04504
2013,2,13,3,0.04381
2013,2,13,4,0.04078
2013,2,13,5,0.04184
2013,2,13,6,0.04657
2013,2,13,7,0.06307
2013,2,13,8,0.06435
2013,2,13,9,0.06363
2013,2,13,10,0.06577
2013,2,13,11,0.06241
2013,2,13,12,0.059
2013,2,13,13,0.05774
2013,2,13,14,0.05674
2013,2,13,15,0.05644
2013,2,13,16,0.05156
2013,2,13,17,0.0632
2013,2,13,18,0.08794
2013,2,13,19,0.06994
2013,2,13,20,0.05775
2013,2,13,21,0.05354
2013,2,13,22,0.05
2013,2,13,23,0.05
2013,2,14,0,0.04482
2013,2,14,1,0.03734
2013,2,14,2,0.03702
2013,2,14,3,0.03711
2013,2,14,4,0.03622
2013,2,14,5,0.03778
2013,2,14,6,0.0418
2013,2,14,7,0.05468
2013,2,14,8,0.0561
2013,2,14,9,0.05982
2013,2,14,10,0.0604
2013,2,14,11,0.05801
2013,2,14,12,0.05448
2013,2,14,13,0.05448
2013,2,14,14,0.04994
2013,2,14,15,0.04994
2013,2,14,16,0.05099
2013,2,14,17,0.05606
2013,2,14,18,0.06494
2013,2,14,19,0.06434
2013,2,14,20,0.06194
2013,2,14,21,0.05136
2013,2,14,22,0.05643
2013,2,14,23,0.05
2013,2,15,0,0.04613
2013,2,15,1,0.04487
2013,2,15,2,0.04086
2013,2,15,3,0.0387
2013,2,15,4,0.0377
2013,2,15,5,0.03956
2013,2,15,6,0.0446
2013,2,15,7,0.06048
2013,2,15,8,0.06256
2013,2,15,9,0.06498
2013,2,15,10,0.06401
2013,2,15,11,0.06164
2013,2,15,12,0.06261
2013,2,15,13,0.05924
2013,2,15,14,0.05605
2013,2,15,15,0.05309
2013,2,15,16,0.05091
2013,2,15,17,0.05509
2013,2,15,18,0.06493
2013,2,15,19,0.05941
2013,2,15,20,0.05917
2013,2,15,21,0.05131
2013,2,15,22,0.05428
2013,2,15,23,0.0531
2013,2,16,0,0.056
2013,2,16,1,0.05499
2013,2,16,2,0.05253
2013,2,16,3,0.04587
2013,2,16,4,0.04409
2013,2,16,5,0.04191
2013,2,16,6,0.04365
2013,2,16,7,0.04958
2013,2,16,8,0.04987
2013,2,16,9,0.05701
2013,2,16,10,0.06229
2013,2,16,11,0.06182
2013,2,16,12,0.06012
2013,2,16,13,0.05387
2013,2,16,14,0.05005
2013,2,16,15,0.0461
2013,2,16,16,0.0461
2013,2,16,17,0.04744
2013,2,16,18,0.06439
2013,2,16,19,0.07993
2013,2,16,20,0.05892
2013,2,16,21,0.0497
2013,2,16,22,0.05542
2013,2,16,23,0.0542
2013,2,17,0,0.05268
2013,2,17,1,0.05144
2013,2,17,2,0.04827
2013,2,17,3,0.04593
2013,2,17,4,0.04429
2013,2,17,5,0.03994
2013,2,17,6,0.03942
2013,2,17,7,0.04257
2013,2,17,8,0.04
2013,2,17,9,0.04789
2013,2,17,10,0.05461
2013,2,17,11,0.05456
2013,2,17,12,0.05181
2013,2,17,13,0.05028
2013,2,17,14,0.04744
2013,2,17,15,0.04496
2013,2,17,16,0.04493
2013,2,17,17,0.04957
2013,2,17,18,0.065
2013,2,17,19,0.06494
2013,2,17,20,0.05743
2013,2,17,21,0.0509
2013,2,17,22,0.05494
2013,2,17,23,0.05088
2013,2,18,0,0.04632
2013,2,18,1,0.04084
2013,2,18,2,0.03702
2013,2,18,3,0.03619
2013,2,18,4,0.03744
2013,2,18,5,0.04285
2013,2,18,6,0.05761
2013,2,18,7,0.08436
2013,2,18,8,0.0678
2013,2,18,9,0.06319
2013,2,18,10,0.06199
2013,2,18,11,0.05798
2013,2,18,12,0.05592
2013,2,18,13,0.05529
2013,2,18,14,0.05318
2013,2,18,15,0.0536
2013,2,18,16,0.05119
2013,2,18,17,0.05767
2013,2,18,18,0.07613
2013,2,18,19,0.07421
2013,2,18,20,0.05668
2013,2,18,21,0.05243
2013,2,18,22,0.0569
2013,2,18,23,0.0536
2013,2,19,0,0.05178
2013,2,19,1,0.04777
2013,2,19,2,0.045
2013,2,19,3,0.04457
2013,2,19,4,0.04046
2013,2,19,5,0.04
2013,2,19,6,0.04721
2013,2,19,7,0.0562
2013,2,19,8,0.05706
2013,2,19,9,0.06494
2013,2,19,10,0.06748
2013,2,19,11,0.06527
2013,2,19,12,0.05989
2013,2,19,13,0.05916
2013,2,19,14,0.05751
2013,2,19,15,0.05527
2013,2,19,16,0.05249
2013,2,19,17,0.05703
2013,2,19,18,0.068
2013,2,19,19,0.05811
2013,2,19,20,0.05889
2013,2,19,21,0.0562
2013,2,19,22,0.05058
2013,2,19,23,0.05115
2013,2,20,0,0.04981
2013,2,20,1,0.04468
2013,2,20,2,0.04318
2013,2,20,3,0.04041
2013,2,20,4,0.0402
2013,2,20,5,0.03993
2013,2,20,6,0.047
2013,2,20,7,0.05741
2013,2,20,8,0.05579
2013,2,20,9,0.0652
2013,2,20,10,0.06749
2013,2,20,11,0.0623
2013,2,20,12,0.05606
2013,2,20,13,0.05385
2013,2,20,14,0.05184
2013,2,20,15,0.04866
2013,2,20,16,0.04729
2013,2,20,17,0.05338
2013,2,20,18,0.06751
2013,2,20,19,0.06793
2013,2,20,20,0.05916
2013,2,20,21,0.05091
2013,2,20,22,0.05
2013,2,20,23,0.05013
2013,2,21,0,0.04857
2013,2,21,1,0.04576
2013,2,21,2,0.04374
2013,2,21,3,0.04162
2013,2,21,4,0.0396
2013,2,21,5,0.04239
2013,2,21,6,0.05001
2013,2,21,7,0.06269
2013,2,21,8,0.06704
2013,2,21,9,0.06353
2013,2,21,10,0.0633
2013,2,21,11,0.06118
2013,2,21,12,0.05727
2013,2,21,13,0.0569
2013,2,21,14,0.05337
2013,2,21,15,0.04994
2013,2,21,16,0.04844
2013,2,21,17,0.05673
2013,2,21,18,0.08367
2013,2,21,19,0.06918
2013,2,21,20,0.05963
2013,2,21,21,0.0553
2013,2,21,22,0.05385
2013,2,21,23,0.05153
2013,2,22,0,0.04841
2013,2,22,1,0.04737
2013,2,22,2,0.04512
2013,2,22,3,0.04421
2013,2,22,4,0.0408
2013,2,22,5,0.04038
2013,2,22,6,0.04731
2013,2,22,7,0.0594
2013,2,22,8,0.05985
2013,2,22,9,0.06343
2013,2,22,10,0.06253
2013,2,22,11,0.0597
2013,2,22,12,0.05438
2013,2,22,13,0.05169
2013,2,22,14,0.05453
2013,2,22,15,0.04838
2013,2,22,16,0.04948
2013,2,22,17,0.05692
2013,2,22,18,0.0643
2013,2,22,19,0.0569
2013,2,22,20,0.06126
2013,2,22,21,0.0556
2013,2,22,22,0.05244
2013,2,22,23,0.04994
2013,2,23,0,0.05376
2013,2,23,1,0.04561
2013,2,23,2,0.04494
2013,2,23,3,0.04244
2013,2,23,4,0.04293
2013,2,23,5,0.042
2013,2,23,6,0.04559
2013,2,23,7,0.04744
2013,2,23,8,0.04744
2013,2,23,9,0.0593
2013,2,23,10,0.0656
2013,2,23,11,0.06552
2013,2,23,12,0.06494
2013,2,23,13,0.05244
2013,2,23,14,0.04994
2013,2,23,15,0.04622
2013,2,23,16,0.04664
2013,2,23,17,0.05553
2013,2,23,18,0.07
2013,2,23,19,0.075
2013,2,23,20,0.055
2013,2,23,21,0.04744
2013,2,23,22,0.04994
2013,2,23,23,0.045
2013,2,24,0,0.04244
2013,2,24,1,0.03856
2013,2,24,2,0.0381
2013,2,24,3,0.03793
2013,2,24,4,0.03755
2013,2,24,5,0.03772
2013,2,24,6,0.03807
2013,2,24,7,0.0379
2013,2,24,8,0.03674
2013,2,24,9,0.04148
2013,2,24,10,0.05129
2013,2,24,11,0.05124
2013,2,24,12,0.05513
2013,2,24,13,0.05114
2013,2,24,14,0.05012
2013,2,24,15,0.04744
2013,2,24,16,0.04925
2013,2,24,17,0.05111
2013,2,24,18,0.07298
2013,2,24,19,0.09218
2013,2,24,20,0.07429
2013,2,24,21,0.06208
2013,2,24,22,0.05
2013,2,24,23,0.04994
2013,2,25,0,0.04625
2013,2,25,1,0.0457
2013,2,25,2,0.04496
2013,2,25,3,0.04493
2013,2,25,4,0.04404
2013,2,25,5,0.04237
2013,2,25,6,0.05166
2013,2,25,7,0.06303
2013,2,25,8,0.0687
2013,2,25,9,0.06867
2013,2,25,10,0.06923
2013,2,25,11,0.0711
2013,2,25,12,0.06649
2013,2,25,13,0.06378
2013,2,25,14,0.05694
2013,2,25,15,0.05565
2013,2,25,16,0.05229
2013,2,25,17,0.05953
2013,2,25,18,0.069
2013,2,25,19,0.05881
2013,2,25,20,0.05597
2013,2,25,21,0.05864
2013,2,25,22,0.0533
2013,2,25,23,0.05
2013,2,26,0,0.042
2013,2,26,1,0.03996
2013,2,26,2,0.03868
2013,2,26,3,0.03854
2013,2,26,4,0.0388
2013,2,26,5,0.04119
2013,2,26,6,0.0521
2013,2,26,7,0.06284
2013,2,26,8,0.06381
2013,2,26,9,0.06736
2013,2,26,10,0.06991
2013,2,26,11,0.07101
2013,2,26,12,0.065
2013,2,26,13,0.0641
2013,2,26,14,0.06017
2013,2,26,15,0.05742
2013,2,26,16,0.0538
2013,2,26,17,0.06002
2013,2,26,18,0.08477
2013,2,26,19,0.06791
2013,2,26,20,0.06412
2013,2,26,21,0.05392
2013,2,26,22,0.05156
2013,2,26,23,0.04494
2013,2,27,0,0.04336
2013,2,27,1,0.04421
2013,2,27,2,0.04336
2013,2,27,3,0.04244
2013,2,27,4,0.04159
2013,2,27,5,0.04216
2013,2,27,6,0.05555
2013,2,27,7,0.06634
2013,2,27,8,0.07196
2013,2,27,9,0.07182
2013,2,27,10,0.07212
2013,2,27,11,0.06805
2013,2,27,12,0.06205
2013,2,27,13,0.063
2013,2,27,14,0.06213
2013,2,27,15,0.05972
2013,2,27,16,0.05628
2013,2,27,17,0.06202
2013,2,27,18,0.0999
2013,2,27,19,0.09811
2013,2,27,20,0.06648
2013,2,27,21,0.05627
2013,2,27,22,0.05843
2013,2,27,23,0.05215
2013,2,28,0,0.05
2013,2,28,1,0.04744
2013,2,28,2,0.04595
2013,2,28,3,0.04164
2013,2,28,4,0.04025
2013,2,28,5,0.04109
2013,2,28,6,0.05794
2013,2,28,7,0.0581
2013,2,28,8,0.06999
2013,2,28,9,0.068
2013,2,28,10,0.06584
2013,2,28,11,0.06036
2013,2,28,12,0.05797
2013,2,28,13,0.05792
2013,2,28,14,0.05515
2013,2,28,15,0.05336
2013,2,28,16,0.055
2013,2,28,17,0.05794
2013,2,28,18,0.07283
2013,2,28,19,0.07171
2013,2,28,20,0.06162
2013,2,28,21,0.05597
2013,2,28,22,0.05799
2013,2,28,23,0.054
2013,3,1,0,0.05244
2013,3,1,1,0.05155
2013,3,1,2,0.05
2013,3,1,3,0.04475
2013,3,1,4,0.04243
2013,3,1,5,0.04123
2013,3,1,6,0.04993
2013,3,1,7,0.06194
2013,3,1,8,0.06164
2013,3,1,9,0.07169
2013,3,1,10,0.06709
2013,3,1,11,0.06494
2013,3,1,12,0.06112
2013,3,1,13,0.05758
2013,3,1,14,0.05605
2013,3,1,15,0.04839
2013,3,1,16,0.04998
2013,3,1,17,0.05793
2013,3,1,18,0.07191
2013,3,1,19,0.07785
2013,3,1,20,0.06265
2013,3,1,21,0.05244
2013,3,1,22,0.051
2013,3,1,23,0.05012
2013,3,2,0,0.04889
2013,3,2,1,0.04724
2013,3,2,2,0.04244
2013,3,2,3,0.04496
2013,3,2,4,0.0416
2013,3,2,5,0.0416
2013,3,2,6,0.04496
2013,3,2,7,0.04642
2013,3,2,8,0.05589
2013,3,2,9,0.06269
2013,3,2,10,0.06747
2013,3,2,11,0.06144
2013,3,2,12,0.06138
2013,3,2,13,0.05349
2013,3,2,14,0.04993
2013,3,2,15,0.04725
2013,3,2,16,0.04744
2013,3,2,17,0.04994
2013,3,2,18,0.06522
2013,3,2,19,0.09896
2013,3,2,20,0.06634
2013,3,2,21,0.05554
2013,3,2,22,0.06184
2013,3,2,23,0.05494
2013,3,3,0,0.05603
2013,3,3,1,0.05721
2013,3,3,2,0.05096
2013,3,3,3,0.04756
2013,3,3,4,0.045
2013,3,3,5,0.04494
2013,3,3,6,0.04482
2013,3,3,7,0.04744
2013,3,3,8,0.04764
2013,3,3,9,0.05098
2013,3,3,10,0.05014
2013,3,3,11,0.05205
2013,3,3,12,0.05171
2013,3,3,13,0.05244
2013,3,3,14,0.05086
2013,3,3,15,0.04755
2013,3,3,16,0.04755
2013,3,3,17,0.0475
2013,3,3,18,0.0643
2013,3,3,19,0.07329
2013,3,3,20,0.06266
2013,3,3,21,0.05952
2013,3,3,22,0.05892
2013,3,3,23,0.05119
2013,3,4,0,0.04218
2013,3,4,1,0.05
2013,3,4,2,0.04668
2013,3,4,3,0.03998
2013,3,4,4,0.04
2013,3,4,5,0.04067
2013,3,4,6,0.05955
2013,3,4,7,0.07355
2013,3,4,8,0.08421
2013,3,4,9,0.06996
2013,3,4,10,0.06318
2013,3,4,11,0.06392
2013,3,4,12,0.06195
2013,3,4,13,0.05357
2013,3,4,14,0.05114
2013,3,4,15,0.04617
2013,3,4,16,0.04763
2013,3,4,17,0.05425
2013,3,4,18,0.07741
2013,3,4,19,0.06535
2013,3,4,20,0.05144
2013,3,4,21,0.04958
2013,3,4,22,0.051
2013,3,4,23,0.05246
2013,3,5,0,0.0666
2013,3,5,1,0.05527
2013,3,5,2,0.04994
2013,3,5,3,0.04993
2013,3,5,4,0.04
2013,3,5,5,0.04744
2013,3,5,6,0.06078
2013,3,5,7,0.06086
2013,3,5,8,0.07096
2013,3,5,9,0.07733
2013,3,5,10,0.06796
2013,3,5,11,0.06735
2013,3,5,12,0.06053
2013,3,5,13,0.05744
2013,3,5,14,0.05773
2013,3,5,15,0.05717
2013,3,5,16,0.05714
2013,3,5,17,0.05244
2013,3,5,18,0.07073
2013,3,5,19,0.08397
2013,3,5,20,0.06798
2013,3,5,21,0.05711
2013,3,5,22,0.05896
2013,3,5,23,0.05359
2013,3,6,0,0.05012
2013,3,6,1,0.04231
2013,3,6,2,0.03905
2013,3,6,3,0.03825
2013,3,6,4,0.03889
2013,3,6,5,0.03964
2013,3,6,6,0.05002
2013,3,6,7,0.06462
2013,3,6,8,0.07288
2013,3,6,9,0.06878
2013,3,6,10,0.0698
2013,3,6,11,0.06836
2013,3,6,12,0.0554
2013,3,6,13,0.05409
2013,3,6,14,0.04999
2013,3,6,15,0.04839
2013,3,6,16,0.04716
2013,3,6,17,0.06026
2013,3,6,18,0.08705
2013,3,6,19,0.09508
2013,3,6,20,0.05494
2013,3,6,21,0.045
2013,3,6,22,0.04494
2013,3,6,23,0.05066
2013,3,7,0,0.04499
2013,3,7,1,0.04496
2013,3,7,2,0.04
2013,3,7,3,0.03972
2013,3,7,4,0.03944
2013,3,7,5,0.03941
2013,3,7,6,0.045
2013,3,7,7,0.05356
2013,3,7,8,0.05319
2013,3,7,9,0.06321
2013,3,7,10,0.06091
2013,3,7,11,0.06419
2013,3,7,12,0.06395
2013,3,7,13,0.06097
2013,3,7,14,0.05031
2013,3,7,15,0.05206
2013,3,7,16,0.05029
2013,3,7,17,0.05029
2013,3,7,18,0.05729
2013,3,7,19,0.06131
2013,3,7,20,0.05766
2013,3,7,21,0.05229
2013,3,7,22,0.05229
2013,3,7,23,0.04744
2013,3,8,0,0.04776
2013,3,8,1,0.04076
2013,3,8,2,0.04061
2013,3,8,3,0.04037
2013,3,8,4,0.04056
2013,3,8,5,0.04114
2013,3,8,6,0.04747
2013,3,8,7,0.05512
2013,3,8,8,0.06477
2013,3,8,9,0.06993
2013,3,8,10,0.06923
2013,3,8,11,0.07
2013,3,8,12,0.05681
2013,3,8,13,0.055
2013,3,8,14,0.055
2013,3,8,15,0.052
2013,3,8,16,0.04821
2013,3,8,17,0.05243
2013,3,8,18,0.052
2013,3,8,19,0.055
2013,3,8,20,0.05017
2013,3,8,21,0.05
2013,3,8,22,0.05
2013,3,8,23,0.04378
2013,3,9,0,0.04419
2013,3,9,1,0.03486
2013,3,9,2,0.0387
2013,3,9,3,0.03409
2013,3,9,4,0.03365
2013,3,9,5,0.03365
2013,3,9,6,0.032
2013,3,9,7,0.03532
2013,3,9,8,0.04144
2013,3,9,9,0.04993
2013,3,9,10,0.053
2013,3,9,11,0.072
2013,3,9,12,0.06494
2013,3,9,13,0.055
2013,3,9,14,0.05
2013,3,9,15,0.04777
2013,3,9,16,0.04605
2013,3,9,17,0.05494
2013,3,9,18,0.07
2013,3,9,19,0.06027
2013,3,9,20,0.053
2013,3,9,21,0.045
2013,3,9,22,0.04243
2013,3,9,23,0.04115
2013,3,10,0,0.04496
2013,3,10,1,0.03709
2013,3,10,2,0.03996
2013,3,10,3,0.03365
2013,3,10,4,0.03385
2013,3,10,5,0.02783
2013,3,10,6,0.02783
2013,3,10,7,0.02493
2013,3,10,8,0.03431
2013,3,10,9,0.03993
2013,3,10,10,0.04244
2013,3,10,11,0.045
2013,3,10,12,0.045
2013,3,10,13,0.04113
2013,3,10,14,0.04091
2013,3,10,15,0.04089
2013,3,10,16,0.04112
2013,3,10,17,0.04569
2013,3,10,18,0.058
2013,3,10,19,0.06494
2013,3,10,20,0.0556
2013,3,10,21,0.045
2013,3,10,22,0.042
2013,3,10,23,0.04064
2013,3,11,0,0.031
2013,3,11,1,0.031
2013,3,11,2,0.031
2013,3,11,3,0.01845
2013,3,11,4,0.01549
2013,3,11,5,0.0192
2013,3,11,6,0.0394
2013,3,11,7,0.05126
2013,3,11,8,0.04993
2013,3,11,9,0.05864
2013,3,11,10,0.06026
2013,3,11,11,0.06026
2013,3,11,12,0.06198
2013,3,11,13,0.06112
2013,3,11,14,0.06298
2013,3,11,15,0.055
2013,3,11,16,0.05619
2013,3,11,17,0.05686
2013,3,11,18,0.05546
2013,3,11,19,0.0706
2013,3,11,20,0.06904
2013,3,11,21,0.05244
2013,3,11,22,0.04994
2013,3,11,23,0.045
2013,3,12,0,0.04493
2013,3,12,1,0.04023
2013,3,12,2,0.0392
2013,3,12,3,0.035
2013,3,12,4,0.03578
2013,3,12,5,0.03785
2013,3,12,6,0.045
2013,3,12,7,0.05691
2013,3,12,8,0.05881
2013,3,12,9,0.06463
2013,3,12,10,0.06852
2013,3,12,11,0.06737
2013,3,12,12,0.05796
2013,3,12,13,0.06026
2013,3,12,14,0.06026
2013,3,12,15,0.055
2013,3,12,16,0.055
2013,3,12,17,0.05512
2013,3,12,18,0.06809
2013,3,12,19,0.073
2013,3,12,20,0.07052
2013,3,12,21,0.06512
2013,3,12,22,0.05996
2013,3,12,23,0.05713
2013,3,13,0,0.06697
2013,3,13,1,0.06046
2013,3,13,2,0.05493
2013,3,13,3,0.04666
2013,3,13,4,0.04151
2013,3,13,5,0.05
2013,3,13,6,0.05994
2013,3,13,7,0.06338
2013,3,13,8,0.08173
2013,3,13,9,0.08896
2013,3,13,10,0.08638
2013,3,13,11,0.07733
2013,3,13,12,0.07201
2013,3,13,13,0.07154
2013,3,13,14,0.06994
2013,3,13,15,0.05553
2013,3,13,16,0.05744
2013,3,13,17,0.05597
2013,3,13,18,0.08492
2013,3,13,19,0.08961
2013,3,13,20,0.05804
2013,3,13,21,0.05461
2013,3,13,22,0.06672
2013,3,13,23,0.06116
2013,3,14,0,0.0722
2013,3,14,1,0.05743
2013,3,14,2,0.05244
2013,3,14,3,0.05
2013,3,14,4,0.04999
2013,3,14,5,0.05313
2013,3,14,6,0.06887
2013,3,14,7,0.08392
2013,3,14,8,0.08796
2013,3,14,9,0.08973
2013,3,14,10,0.09307
2013,3,14,11,0.07413
2013,3,14,12,0.07308
2013,3,14,13,0.07
2013,3,14,14,0.06994
2013,3,14,15,0.06766
2013,3,14,16,0.06377
2013,3,14,17,0.06273
2013,3,14,18,0.07459
2013,3,14,19,0.12491
2013,3,14,20,0.08398
2013,3,14,21,0.06887
2013,3,14,22,0.06665
2013,3,14,23,0.06665
2013,3,15,0,0.05494
2013,3,15,1,0.05236
2013,3,15,2,0.04998
2013,3,15,3,0.04494
2013,3,15,4,0.04392
2013,3,15,5,0.04439
2013,3,15,6,0.04756
2013,3,15,7,0.06658
2013,3,15,8,0.07029
2013,3,15,9,0.07097
2013,3,15,10,0.07245
2013,3,15,11,0.07052
2013,3,15,12,0.06668
2013,3,15,13,0.06037
2013,3,15,14,0.05594
2013,3,15,15,0.05172
2013,3,15,16,0.05116
2013,3,15,17,0.05456
2013,3,15,18,0.05994
2013,3,15,19,0.06994
2013,3,15,20,0.059
2013,3,15,21,0.06045
2013,3,15,22,0.05691
2013,3,15,23,0.0537
2013,3,16,0,0.0535
2013,3,16,1,0.04494
2013,3,16,2,0.0423
2013,3,16,3,0.04219
2013,3,16,4,0.04145
2013,3,16,5,0.0425
2013,3,16,6,0.043
2013,3,16,7,0.04845
2013,3,16,8,0.05269
2013,3,16,9,0.06149
2013,3,16,10,0.06
2013,3,16,11,0.05194
2013,3,16,12,0.05079
2013,3,16,13,0.04494
2013,3,16,14,0.04131
2013,3,16,15,0.04236
2013,3,16,16,0.04049
2013,3,16,17,0.05494
2013,3,16,18,0.0565
2013,3,16,19,0.09531
2013,3,16,20,0.06
2013,3,16,21,0.05702
2013,3,16,22,0.06
2013,3,16,23,0.05494
2013,3,17,0,0.06228
2013,3,17,1,0.05246
2013,3,17,2,0.04496
2013,3,17,3,0.03912
2013,3,17,4,0.04131
2013,3,17,5,0.04206
2013,3,17,6,0.04198
2013,3,17,7,0.034
2013,3,17,8,0.04152
2013,3,17,9,0.04276
2013,3,17,10,0.04994
2013,3,17,11,0.04993
2013,3,17,12,0.05957
2013,3,17,13,0.05244
2013,3,17,14,0.04743
2013,3,17,15,0.04494
2013,3,17,16,0.04494
2013,3,17,17,0.04993
2013,3,17,18,0.04996
2013,3,17,19,0.06899
2013,3,17,20,0.067
2013,3,17,21,0.05706
2013,3,17,22,0.06398
2013,3,17,23,0.06291
2013,3,18,0,0.04371
2013,3,18,1,0.04315
2013,3,18,2,0.03978
2013,3,18,3,0.034
2013,3,18,4,0.034
2013,3,18,5,0.04462
2013,3,18,6,0.055
2013,3,18,7,0.06521
2013,3,18,8,0.06503
2013,3,18,9,0.069
2013,3,18,10,0.06287
2013,3,18,11,0.06131
2013,3,18,12,0.05938
2013,3,18,13,0.06996
2013,3,18,14,0.06796
2013,3,18,15,0.06325
2013,3,18,16,0.0578
2013,3,18,17,0.0583
2013,3,18,18,0.05606
2013,3,18,19,0.0801
2013,3,18,20,0.06692
2013,3,18,21,0.06113
2013,3,18,22,0.06
2013,3,18,23,0.05493
2013,3,19,0,0.05216
2013,3,19,1,0.04744
2013,3,19,2,0.04479
2013,3,19,3,0.0404
2013,3,19,4,0.04108
2013,3,19,5,0.04528
2013,3,19,6,0.05244
2013,3,19,7,0.06339
2013,3,19,8,0.07
2013,3,19,9,0.07131
2013,3,19,10,0.06905
2013,3,19,11,0.071
2013,3,19,12,0.06494
2013,3,19,13,0.06359
2013,3,19,14,0.05954
2013,3,19,15,0.06225
2013,3,19,16,0.05773
2013,3,19,17,0.05494
2013,3,19,18,0.05954
2013,3,19,19,0.07678
2013,3,19,20,0.05295
2013,3,19,21,0.06
2013,3,19,22,0.05569
2013,3,19,23,0.05339
2013,3,20,0,0.05494
2013,3,20,1,0.04512
2013,3,20,2,0.04367
2013,3,20,3,0.04317
2013,3,20,4,0.04107
2013,3,20,5,0.0464
2013,3,20,6,0.05129
2013,3,20,7,0.05917
2013,3,20,8,0.0675
2013,3,20,9,0.07655
2013,3,20,10,0.07526
2013,3,20,11,0.07521
2013,3,20,12,0.06676
2013,3,20,13,0.06311
2013,3,20,14,0.06774
2013,3,20,15,0.06104
2013,3,20,16,0.05808
2013,3,20,17,0.05994
2013,3,20,18,0.0725
2013,3,20,19,0.10051
2013,3,20,20,0.07459
2013,3,20,21,0.07131
2013,3,20,22,0.065
2013,3,20,23,0.05704
2013,3,21,0,0.055
2013,3,21,1,0.05475
2013,3,21,2,0.049
2013,3,21,3,0.04802
2013,3,21,4,0.04807
2013,3,21,5,0.05294
2013,3,21,6,0.06696
2013,3,21,7,0.08309
2013,3,21,8,0.09033
2013,3,21,9,0.08499
2013,3,21,10,0.07593
2013,3,21,11,0.072
2013,3,21,12,0.06327
2013,3,21,13,0.06318
2013,3,21,14,0.06238
2013,3,21,15,0.065
2013,3,21,16,0.06129
2013,3,21,17,0.06129
2013,3,21,18,0.07897
2013,3,21,19,0.10864
2013,3,21,20,0.077
2013,3,21,21,0.06996
2013,3,21,22,0.067
2013,3,21,23,0.06346
2013,3,22,0,0.05689
2013,3,22,1,0.05243
2013,3,22,2,0.05
2013,3,22,3,0.042
2013,3,22,4,0.04
2013,3,22,5,0.04403
2013,3,22,6,0.05
2013,3,22,7,0.08292
2013,3,22,8,0.08719
2013,3,22,9,0.08335
2013,3,22,10,0.07319
2013,3,22,11,0.07423
2013,3,22,12,0.06245
2013,3,22,13,0.06136
2013,3,22,14,0.05886
2013,3,22,15,0.05744
2013,3,22,16,0.05499
2013,3,22,17,0.05744
2013,3,22,18,0.06845
2013,3,22,19,0.09821
2013,3,22,20,0.07315
2013,3,22,21,0.05244
2013,3,22,22,0.059
2013,3,22,23,0.05078
2013,3,23,0,0.05019
2013,3,23,1,0.04267
2013,3,23,2,0.03947
2013,3,23,3,0.02586
2013,3,23,4,0.0269
2013,3,23,5,0.03267
2013,3,23,6,0.03539
2013,3,23,7,0.03632
2013,3,23,8,0.04493
2013,3,23,9,0.05039
2013,3,23,10,0.05993
2013,3,23,11,0.06249
2013,3,23,12,0.06249
2013,3,23,13,0.05994
2013,3,23,14,0.04994
2013,3,23,15,0.04496
2013,3,23,16,0.04494
2013,3,23,17,0.04993
2013,3,23,18,0.05094
2013,3,23,19,0.063
2013,3,23,20,0.0579
2013,3,23,21,0.04767
2013,3,23,22,0.05027
2013,3,23,23,0.04646
2013,3,24,0,0.04291
2013,3,24,1,0.04012
2013,3,24,2,0.03469
2013,3,24,3,0.02632
2013,3,24,4,0.02821
2013,3,24,5,0.02445
2013,3,24,6,0.02609
2013,3,24,7,0.01746
2013,3,24,8,0.035
2013,3,24,9,0.0407
2013,3,24,10,0.05314
2013,3,24,11,0.055
2013,3,24,12,0.05494
2013,3,24,13,0.05244
2013,3,24,14,0.04329
2013,3,24,15,0.04
2013,3,24,16,0.0375
2013,3,24,17,0.04938
2013,3,24,18,0.05199
2013,3,24,19,0.09889
2013,3,24,20,0.0859
2013,3,24,21,0.06483
2013,3,24,22,0.05858
2013,3,24,23,0.04835
2013,3,25,0,0.05697
2013,3,25,1,0.04528
2013,3,25,2,0.04612
2013,3,25,3,0.04322
2013,3,25,4,0.03967
2013,3,25,5,0.04322
2013,3,25,6,0.055
2013,3,25,7,0.07393
2013,3,25,8,0.08996
2013,3,25,9,0.08619
2013,3,25,10,0.08416
2013,3,25,11,0.07961
